Traffic_Level,ID,Delivery_person_ID,weather_description,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,temperature,humidity,precipitation,Distance (km),TARGET
Very Low,4A5F,SURRES01DEL01,mist,Buffet,motorcycle,30,4.7,21.186.438,72.794.115,21.196.438,72.804.115,24.95,73,0,2.22,11.56
Very Low,598D,RANCHIRES16DEL01,mist,Drinks,motorcycle,34,4.3,23.371.292,85.327.872,23.381.292,85.337.872,21.03,78,0,2.26,2.08
Very Low,9825,RANCHIRES17DEL01,mist,Buffet,scooter,36,4.8,23.374.878,85.335.739,23.384.878,85.345.739,21.04,78,0,3.05,14.81
Very Low,590C,COIMBRES20DEL01,haze,Meal,scooter,39,5,10.994.136,76.963.303,11.004.136,76.973.303,25.82,65,0,2.29,91.83
Very Low,9C05,SURRES07DEL02,mist,Drinks,electric_scooter,38,4.8,21.170.798,72.790.489,21.190.798,72.810.489,24.99,73,0,3.28,21.01
Very Low,8A3C,HYDRES14DEL01,haze,Buffet,scooter,21,4.9,17.426.228,78.407.495,17.436.228,78.417.495,23.77,57,0,3.09,12.88
Very Low,2696,BANGRES17DEL01,haze,Snack,scooter,27,4.8,12.972.532,77.608.179,12.982.532,77.618.179,23.13,73,0,2.12,13.81
Very Low,605C,VADRES010DEL02,haze,Meal,motorcycle,28,4.4,22.310.329,73.169.083,22.330.329,73.189.083,25.99,57,0,4.93,11.23
Very Low,5ED8,INDORES08DEL01,haze,Buffet,scooter,25,5,22.725.748,75.898.497,22.735.747,75.908.497,23.03,60,0,2.18,13.71
Very Low,DC35,KOCRES08DEL01,clear sky,Meal,scooter,32,4.6,9.985.497,76.276.999,9.995.497,76.286.999,27,79,0,2,6.85
Very Low,3AB8,PUNERES05DEL01,clear sky,Drinks,scooter,22,4.6,18.543.626,73.905.101,18.553.626,73.915.101,23.02,48,0,2.25,16.16
Very Low,5C0A,RANCHIRES08DEL01,mist,Meal,electric_scooter,38,4.7,23.353.783,85.326.967,23.363.783,85.336.967,21.06,78,0,2.37,0.1
Very Low,D8B5,GOARES02DEL01,scattered clouds,Snack,scooter,38,4.9,15.585.658,73.743.606,15.595.658,73.753.606,28.94,70,0,2.72,13.05
Very Low,A0B7,MYSRES07DEL01,clear sky,Drinks,motorcycle,37,5,12.325.461,76.632.278,12.335.461,76.642.278,20.55,67,0,3.01,17.61
Very Low,4C43,VADRES010DEL02,haze,Meal,motorcycle,33,4.6,22.310.329,73.169.083,22.330.329,73.189.083,25.99,57,0,4.93,11.23
Very Low,2ED6,HYDRES17DEL01,haze,Snack,motorcycle,21,4.9,17.451.976,78.385.883,17.461.976,78.395.883,23.81,57,0,3.86,15.11
Very Low,B74A,INDORES06DEL01,haze,Snack,motorcycle,26,4.7,22.728.163,75.884.212,22.738.163,75.894.212,23.08,60,0,2.2,14.71
Very Low,C5D8,KOCRES18DEL01,clear sky,Drinks,motorcycle,35,4.3,9.957.144,76.296.783,9.967.144,76.306.783,27.01,79,0,2.47,15.88
Very Low,1290,JAPRES11DEL01,haze,Snack,motorcycle,20,4.7,2.690.294,75.793.007,2.691.294,75.803.007,23.67,46,0,1.97,10.68
Very Low,1A3C,INDORES17DEL01,haze,Buffet,motorcycle,23,4.8,22.761.226,75.887.522,22.771.226,75.897.522,23.16,60,0,2.44,11.71
Very Low,AC93,SURRES06DEL01,mist,Drinks,scooter,32,4.9,21.185.047,7.280.859,21.195.047,7.281.859,24.99,73,0,1.85,18.56
Very Low,7C7F,HYDRES010DEL01,haze,Snack,scooter,33,4.7,17.428.294,78.404.423,17.438.294,78.414.423,23.64,57,0,2.62,14.86
Very Low,85D8,MYSRES01DEL01,clear sky,Snack,motorcycle,38,4.9,12.311.072,76.654.878,12.321.072,76.664.878,20.38,67,0,3.15,13.98
Very Low,B6ED,CHENRES08DEL01,mist,Snack,scooter,27,4.9,13.022.394,80.242.439,13.032.394,80.252.439,28.47,81,0,1.88,12.16
Very Low,934,CHENRES09DEL01,mist,Meal,motorcycle,29,4.6,13.044.694,8.026.147,13.054.694,8.027.147,28.46,81,0,2.29,13.38
Very Low,9ECF,COIMBRES08DEL01,haze,Drinks,scooter,38,4.6,11.001.852,76.976.268,11.011.852,76.986.268,25.93,65,0,3.04,19.96
Very Low,34C5,BANGRES06DEL01,haze,Meal,motorcycle,21,4.7,12.979.096,77.640.625,12.989.096,77.650.625,22.99,73,0,1.79,0.66
Very Low,C52F,DEHRES03DEL02,clear sky,Drinks,motorcycle,34,4.7,30.335.259,78.053.162,30.355.259,78.073.162,17.44,76,0,3.63,17.96
Very Low,B8CD,SURRES010DEL02,mist,Snack,scooter,29,4.7,2.117.106,72.789.292,2.119.106,72.809.292,24.99,73,0,3.3,15.75
Very Low,4ECA,JAPRES11DEL01,haze,Meal,motorcycle,26,4.9,2.690.294,75.793.007,2.691.294,75.803.007,23.67,46,0,1.97,66.83
Very Low,2765,SURRES12DEL01,mist,Drinks,scooter,23,5,21.183.434,72.814.492,21.193.434,72.824.492,24.91,73,0,2.2,20.58
Very Low,B58A,MYSRES01DEL01,clear sky,Meal,scooter,25,4.9,12.311.072,76.654.878,12.321.072,76.664.878,20.38,67,0,3.15,99.83
Very Low,4490,MUMRES01DEL01,smoke,Snack,electric_scooter,20,5,1.912.663,72.829.976,1.913.663,72.839.976,28.92,54,0,2.15,18.96
Very Low,D36D,GOARES01DEL01,scattered clouds,Snack,electric_scooter,25,4.5,15.576.683,7.375.575,15.586.683,7.376.575,28.81,70,0,2.76,16.38
Very Low,7612,HYDRES19DEL01,haze,Drinks,scooter,35,4.7,17.458.998,78.500.366,17.468.998,78.510.366,23.82,57,0,2.13,17.38
Very Low,5641,VADRES14DEL01,haze,Meal,motorcycle,24,4.8,22.311.603,73.165.012,22.321.603,73.175.012,26.01,57,0,4,0.96
Very Low,BF2A,AURGRES17DEL01,haze,Buffet,motorcycle,29,4.6,19.876.994,75.372.353,19.886.994,75.382.353,21.9,60,0,2.5,11.18
Very Low,28ED,CHENRES01DEL01,mist,Snack,motorcycle,22,4.9,13.005.801,80.250.744,13.015.801,80.260.744,28.57,81,0,3.21,15.63
Very Low,5681,MYSRES16DEL01,clear sky,Snack,scooter,20,5,12.316.967,76.603.067,12.326.967,76.613.067,20.54,67,0,2.24,12.03
Very Low,D811,DEHRES17DEL01,clear sky,Snack,motorcycle,37,5,30.327.968,78.046.106,30.337.968,78.056.106,17.9,75,0,1.75,92.33
Very Low,3347,INDORES09DEL01,haze,Snack,scooter,25,4.7,22.725.835,75.887.648,22.735.835,75.897.648,23.08,60,0,2.21,14.33
Very Low,4.40E+03,INDORES09DEL01,haze,Snack,motorcycle,21,4.3,22.725.835,75.887.648,22.735.835,75.897.648,23.08,60,0,2.21,14.33
Very Low,9FD8,RANCHIRES05DEL01,mist,Snack,motorcycle,26,4.8,23.355.164,85.324.097,23.365.164,85.334.097,21.01,78,0,2.31,1.65
Very Low,C68E,ALHRES03DEL01,clear sky,Buffet,scooter,22,4.7,25.451.517,81.832.616,25.461.517,81.842.616,25.62,42,0,1.87,87.33
Very Low,4B8C,MUMRES20DEL01,smoke,Meal,scooter,37,4.6,19.103.249,72.846.749,19.113.249,72.856.749,28.88,54,0,2.12,13.08
Very Low,BFEB,KOCRES12DEL01,clear sky,Meal,motorcycle,29,4.3,9.988.483,76.295.211,9.998.483,76.305.211,26.32,79,0,2.85,10.73
Very Low,94B0,INDORES01DEL01,haze,Drinks,scooter,36,4.8,22.695.207,75.866.059,22.705.207,75.876.059,23.06,60,0,1.95,16.71
Very Low,8292,BANGRES17DEL01,haze,Buffet,motorcycle,31,5,12.972.532,77.608.179,12.982.532,77.618.179,23.13,73,0,2.12,11.81
Very Low,4D30,HYDRES06DEL01,haze,Drinks,motorcycle,23,4.5,17.455.894,78.375.467,17.465.894,78.385.467,23.81,57,0,2.48,1.74
Very Low,A575,BANGRES17DEL01,haze,Drinks,motorcycle,32,4.7,12.972.532,77.608.179,12.982.532,77.618.179,23.13,73,0,2.12,18.81
Very Low,AE6E,MUMRES01DEL01,smoke,Meal,motorcycle,35,4.7,1.912.663,72.829.976,1.913.663,72.839.976,28.92,54,0,2.15,14.96
Very Low,2CFD,PUNERES04DEL01,clear sky,Snack,motorcycle,27,4.4,1.851.421,73.838.429,1.852.421,73.848.429,22.92,49,0,2.06,11.55
Very Low,11CF,CHENRES17DEL01,mist,Snack,motorcycle,31,4.2,13.045.479,8.023.311,13.055.479,8.024.311,28.43,81,0,2.83,16.78
Very Low,BE3B,MYSRES04DEL01,clear sky,Snack,motorcycle,24,4.9,12.3085,76.665.808,12.3185,76.675.808,20.48,68,0,1.84,10.88
Very Low,4D93,HYDRES02DEL01,haze,Drinks,scooter,23,4.7,1.741.233,78.449.654,1.742.233,78.459.654,24.01,57,0,3.31,19.96
Very Low,5.70E+02,CHENRES20DEL01,mist,Drinks,motorcycle,29,4.7,12.975.996,80.221.898,12.985.996,80.231.898,28.5,81,0,1.93,0.21
Very Low,D9A9,GOARES08DEL01,scattered clouds,Buffet,motorcycle,38,4.1,15.556.561,73.763.633,15.566.561,73.773.633,28.68,70,0,2.43,11.93
Very Low,BAE6,JAPRES02DEL01,haze,Buffet,motorcycle,36,4.2,26.914.142,75.805.704,26.924.142,75.815.704,23.59,46,0,2.54,11.96
Very Low,3B52,CHENRES01DEL01,mist,Snack,motorcycle,29,4.9,13.005.801,80.250.744,13.015.801,80.260.744,28.57,81,0,3.21,16.96
Very Low,6B6F,INDORES010DEL01,haze,Buffet,scooter,30,5,2.275.004,75.902.847,2.276.004,75.912.847,23.09,60,0,2.19,12.81
Very Low,E25D,ALHRES17DEL01,clear sky,Buffet,motorcycle,36,4.9,2.545.235,81.841.889,2.546.235,81.851.889,25.46,43,0,1.75,81.33
Very Low,BD66,INDORES20DEL01,haze,Buffet,motorcycle,28,4.2,22.732.225,75.874.765,22.742.225,75.884.765,22.1,60,0,2.11,12.43
Very Low,22A7,HYDRES02DEL01,haze,Meal,motorcycle,26,4.4,1.741.233,78.449.654,1.742.233,78.459.654,24.01,57,0,3.31,10.93
Very Low,227C,JAPRES01DEL01,haze,Buffet,scooter,28,4.9,2.690.519,75.810.753,2.691.519,75.820.753,23.59,46,0,2.42,13.38
Very Low,8731,INDORES11DEL01,haze,Buffet,scooter,24,4.7,22.751.234,7.588.949,22.761.234,7.589.949,23.08,60,0,1.96,13.76
Very Low,8084,SURRES15DEL01,mist,Snack,motorcycle,32,5,21.160.522,72.771.477,21.170.522,72.781.477,24.98,73,0,1.88,14.05
Very Low,C277,KOCRES01DEL01,clear sky,Meal,motorcycle,37,4.6,9.979.363,76.285.001,9.989.363,76.295.001,26.32,79,0,2.38,0.93
Very Low,6051,SURRES05DEL01,mist,Drinks,motorcycle,39,4.9,21.175.104,72.804.342,21.185.104,72.814.342,24.95,73,0,2.77,21.53
Very Low,3A90,BANGRES12DEL01,haze,Snack,motorcycle,31,4.7,12.939.496,77.625.999,12.949.496,77.635.999,23.31,72,0,2.41,15.08
Very Low,2D70,SURRES02DEL02,mist,Snack,scooter,34,4.9,21.186.608,72.794.136,21.206.608,72.814.136,25.01,73,0,3.42,16.61
Very Low,4D4F,RANCHIRES18DEL01,mist,Snack,electric_scooter,28,4.6,23.351.489,85.324.253,23.361.489,85.334.253,20.05,83,0,2.28,17.36
Very Low,7800,HYDRES04DEL01,haze,Meal,electric_scooter,31,4.9,17.411.028,78.329.645,17.421.028,78.339.645,22.77,60,0,1.83,0.08
Very Low,1FAB,INDORES17DEL01,haze,Buffet,motorcycle,31,4.9,22.761.226,75.887.522,22.771.226,75.897.522,22.16,60,0,2.44,11.95
Very Low,A9B,MYSRES08DEL01,clear sky,Buffet,motorcycle,29,4.6,12.297.954,76.665.169,12.307.954,76.675.169,20.48,68,0,3.09,94.66
Very Low,4E1D,SURRES14DEL01,mist,Meal,motorcycle,23,4.5,21.157.729,72.768.726,21.167.729,72.778.726,24.98,73,0,2.41,12.16
Very Low,1A11,SURRES02DEL02,mist,Buffet,motorcycle,37,4.9,21.186.608,72.794.136,21.206.608,72.814.136,25.01,73,0,3.42,14.33
Very Low,76A2,HYDRES03DEL01,haze,Drinks,scooter,33,4.1,17.422.819,78.449.578,17.432.819,78.459.578,23.04,60,0,3.85,20.73
Very Low,6AD9,MYSRES11DEL01,clear sky,Drinks,motorcycle,32,4.7,12.323.225,76.630.028,12.333.225,76.640.028,20.54,67,0,3.28,17.11
Very Low,8C6E,HYDRES19DEL01,haze,Drinks,motorcycle,27,4.3,17.458.998,78.500.366,17.468.998,78.510.366,22.82,60,0,2.13,18.15
Very Low,D49E,ALHRES20DEL02,clear sky,Meal,motorcycle,37,4.1,25.454.697,81.834.492,25.474.697,81.854.492,25.64,43,0,3.55,10.61
Very Low,8EA1,SURRES11DEL01,mist,Drinks,motorcycle,20,4.5,21.157.735,72.768.778,21.167.735,72.778.778,25.02,73,0,2.41,21.16
Very Low,DF4D,LUDHRES13DEL01,clear sky,Buffet,motorcycle,33,4.2,30.893.234,7.582.172,30.903.234,7.583.172,24.01,38,0,2.08,98.16
Very Low,3B49,SURRES20DEL01,mist,Snack,motorcycle,37,4.7,2.115.276,72.778.059,2.116.276,72.788.059,24.97,73,0,1.96,14.93
Very Low,256B,MYSRES12DEL01,clear sky,Meal,motorcycle,23,4.5,12.284.747,76.625.861,12.294.747,76.635.861,20.52,67,0,2.2,82.33
Very Low,8D21,COIMBRES15DEL01,haze,Meal,motorcycle,29,4.5,11.006.686,76.951.736,11.016.686,76.961.736,25.79,73,0,2.83,11.38
Very Low,747E,SURRES14DEL01,mist,Buffet,motorcycle,37,4.2,21.157.729,72.768.726,21.167.729,72.778.726,25.02,73,0,2.41,14.16
Very Low,6B94,CHENRES14DEL01,mist,Buffet,scooter,30,5,13.026.279,80.174.568,13.036.279,80.184.568,28.38,81,0,2.35,14.15
Very Low,6.00E+17,INDORES13DEL01,haze,Snack,scooter,25,5,22.745.049,75.892.471,22.755.049,75.902.471,22.06,60,0,2.29,15.16
Very Low,1B16,MYSRES16DEL01,clear sky,Buffet,motorcycle,21,4.1,12.316.967,76.603.067,12.326.967,76.613.067,20.54,67,0,2.24,11.01
Very Low,4C92,RANCHIRES08DEL01,mist,Meal,motorcycle,21,4.7,23.353.783,85.326.967,23.363.783,85.336.967,20.06,83,0,2.37,11.13
Very Low,D74,JAPRES19DEL01,haze,Buffet,motorcycle,26,4.9,26.913.726,7.575.282,26.923.726,75.762.821,23.68,46,0,2.06,0.1
Very Low,AC66,CHENRES15DEL01,mist,Meal,scooter,25,4.8,13.026.286,80.275.235,13.036.286,80.285.235,28.5,81,0,1.56,92.16
Very Low,49F9,HYDRES04DEL01,haze,Buffet,motorcycle,32,4.6,17.411.028,78.329.645,17.421.028,78.339.645,22.77,60,0,1.83,99.83
Very Low,5.50E+05,MUMRES20DEL01,smoke,Drinks,motorcycle,33,4.4,19.103.249,72.846.749,19.113.249,72.856.749,27.88,57,0,2.12,23.68
Very Low,4B9C,HYDRES17DEL01,haze,Buffet,scooter,23,4.7,17.451.976,78.385.883,17.461.976,78.395.883,22.81,60,0,3.86,13.26
Very Low,2235,RANCHIRES010DEL01,mist,Buffet,scooter,23,4.6,23.354.422,853.329,23.364.422,853.429,20.06,83,0,1.83,11.45
Very Low,6D5B,RANCHIRES18DEL01,mist,Drinks,motorcycle,20,4.1,23.351.489,85.324.253,23.361.489,85.334.253,20.05,83,0,2.28,22.26
Very Low,6390,PUNERES06DEL01,clear sky,Drinks,motorcycle,35,5,18.546.258,73.904.337,18.556.258,73.914.337,23.1,49,0,3.31,1.96
Very Low,80CA,COIMBRES11DEL01,haze,Buffet,scooter,37,4.8,11.001.753,76.986.241,11.011.753,76.996.241,25.97,73,0,2.76,13.75
Very Low,4DCE,MYSRES08DEL01,clear sky,Meal,motorcycle,25,4.4,12.297.954,76.665.169,12.307.954,76.675.169,20.48,68,0,3.09,74.33
Very Low,7ED1,MYSRES09DEL01,clear sky,Snack,motorcycle,27,4.9,12.323.194,76.630.583,12.333.194,76.640.583,20.54,67,0,3.67,13.95
Very Low,C3D2,KOLRES05DEL01,haze,Meal,motorcycle,22,4.8,22.527.893,88.368.628,22.537.893,88.378.628,27.99,65,0,2.15,10.51
Very Low,4C73,INDORES12DEL01,haze,Drinks,electric_scooter,30,4.9,2.274.806,758.934,2.275.806,759.034,22.08,60,0,1.97,19.61
Very Low,294D,SURRES13DEL01,mist,Drinks,motorcycle,22,4.9,21.170.096,72.789.122,21.180.096,72.799.122,24.94,73,0,2.69,18.78
Very Low,6C86,MYSRES12DEL01,clear sky,Drinks,motorcycle,27,4.9,12.284.747,76.625.861,12.294.747,76.635.861,20.46,68,0,2.2,17.23
Very Low,79F7,BANGRES12DEL01,haze,Buffet,motorcycle,28,4.9,12.939.496,77.625.999,12.949.496,77.635.999,23.3,71,0,2.41,0.13
Very Low,112E,COIMBRES14DEL01,haze,Buffet,scooter,37,4.9,11.003.681,76.975.525,11.013.681,76.985.525,25.93,73,0,2.26,11.15
Very Low,5EF0,COIMBRES010DEL01,haze,Meal,scooter,33,4.7,11.003.008,7.697.544,11.013.008,7.698.544,25.93,73,0,2.09,0.79
Very Low,145B,CHENRES08DEL01,mist,Meal,scooter,35,4.9,13.022.394,80.242.439,13.032.394,80.252.439,28.41,81,0,1.88,87.66
Very Low,6A06,RANCHIRES04DEL01,mist,Drinks,motorcycle,30,4.4,23.359.033,85.325.347,23.369.033,85.335.347,19.99,83,0,1.91,21.88
Very Low,82AF,JAPRES17DEL01,haze,Meal,electric_scooter,32,5,26.892.312,75.806.896,26.902.313,75.816.896,23.58,46,0,2.48,0.96
Very Low,6DDB,SURRES01DEL01,mist,Buffet,scooter,31,4.8,21.186.438,72.794.115,21.196.438,72.804.115,24.95,73,0,2.22,1.27
Very Low,1837,MYSRES02DEL01,clear sky,Meal,scooter,23,4.9,12.304.569,76.643.622,12.314.569,76.653.622,20.44,68,0,2.65,91.16
Very Low,D4D6,KOLRES17DEL01,haze,Drinks,motorcycle,32,4.7,22.569.358,88.433.452,22.579.358,88.443.452,28.01,65,0,2.46,2.09
Very Low,8BEB,MYSRES07DEL01,clear sky,Meal,scooter,33,4.7,12.325.461,76.632.278,12.335.461,76.642.278,20.5,68,0,3.01,92.66
Very Low,677A,JAPRES15DEL01,haze,Drinks,scooter,39,4.9,26.891.191,75.802.083,26.901.191,75.812.083,23.64,46,0,1.82,17.96
Very Low,6CE7,CHENRES08DEL01,mist,Snack,scooter,26,4.8,13.022.394,80.242.439,13.032.394,80.252.439,28.41,81,0,1.88,12.76
Very Low,E22A,ALHRES01DEL01,clear sky,Buffet,motorcycle,31,4.3,25.454.648,81.834.502,25.464.648,81.844.502,25.41,43,0,1.89,0.95
Very Low,E1E0,GOARES18DEL01,mist,Snack,motorcycle,33,4.1,1.549.395,73.827.423,1.550.395,73.837.423,28.99,74,0,3.41,1.78
Very Low,9A86,VADRES06DEL01,haze,Drinks,scooter,27,4.8,2.231.279,73.170.283,2.232.279,73.180.283,24,64,0,2.92,19.96
Very Low,B456,MYSRES20DEL01,clear sky,Buffet,scooter,28,5,12.337.978,76.616.792,12.347.978,76.626.792,20.47,68,0,2.83,10.76
Very Low,261D,INDORES01DEL01,haze,Snack,motorcycle,35,4,22.695.207,75.866.059,22.705.207,75.876.059,22.06,60,0,1.95,12.21
Very Low,6D57,MYSRES010DEL01,clear sky,Meal,electric_scooter,27,4.6,12.321.214,76.621.094,12.331.214,76.631.094,20.36,68,0,1.59,0.58
Very Low,CB5D,LUDHRES04DEL01,clear sky,Snack,scooter,28,4.8,30.914.057,7.583.982,30.924.057,7.584.982,23.82,39,0,2.1,12.35
Very Low,287D,SURRES03DEL02,mist,Meal,scooter,39,4.6,21.186.884,72.793.616,21.206.884,72.813.616,25.01,73,0,3.09,11.25
Very Low,BDB8,COIMBRES19DEL01,haze,Drinks,electric_scooter,39,4.8,11.022.298,76.998.349,11.032.298,77.008.349,25.9,73,0,2.95,20.65
Very Low,4FB6,INDORES13DEL01,haze,Drinks,motorcycle,26,4.2,22.745.049,75.892.471,22.755.049,75.902.471,22.06,60,0,2.29,20.08
Very Low,B5C2,JAPRES19DEL01,haze,Buffet,motorcycle,21,4.8,26.913.726,7.575.282,26.923.726,75.762.821,23.68,46,0,2.06,0.1
Very Low,87CC,INDORES010DEL01,haze,Buffet,motorcycle,30,4.1,2.275.004,75.902.847,2.276.004,75.912.847,22.07,60,0,2.19,1.29
Very Low,70B5,CHENRES17DEL01,mist,Meal,motorcycle,39,4.7,13.045.479,8.023.311,13.055.479,8.024.311,28.3,81,0,2.83,13.55
Very Low,1BAF,INDORES07DEL01,haze,Meal,motorcycle,32,4.5,22.722.634,75.886.959,22.732.634,75.896.959,22.08,60,0,2.21,10.76
Very Low,31F8,INDORES18DEL01,haze,Drinks,scooter,28,4.8,22.753.839,75.897.429,22.763.838,75.907.429,22.07,60,0,2.31,18.56
Very Low,C52E,ALHRES20DEL01,clear sky,Meal,motorcycle,20,4.7,25.454.697,81.834.492,25.464.697,81.844.492,25.41,43,0,1.9,75.16
Very Low,BAA3,HYDRES17DEL01,haze,Snack,electric_scooter,24,4.8,17.451.976,78.385.883,17.461.976,78.395.883,22.81,60,0,3.86,15.23
Very Low,6250,PUNERES14DEL01,clear sky,Snack,motorcycle,23,4.6,18.516.216,73.842.527,18.526.216,73.852.527,22.81,49,0,2.71,14.78
Very Low,12D5,PUNERES16DEL01,clear sky,Drinks,motorcycle,35,4.9,18.536.718,73.830.327,18.546.719,73.840.328,22.77,49,0,2.9,19.26
Very Low,8ED4,COIMBRES18DEL01,haze,Meal,motorcycle,30,4.2,1.102.091,76.940.432,1.103.091,76.950.432,25.77,73,0,2.31,1.04
Very Low,C40,JAPRES20DEL01,haze,Buffet,motorcycle,31,4.8,26.956.431,75.776.649,26.966.431,75.786.649,23.49,46,0,2.44,11.41
Very Low,9271,COIMBRES20DEL01,haze,Buffet,motorcycle,38,4.9,10.994.136,76.963.303,11.004.136,76.973.303,25.88,65,0,2.29,12.03
Very Low,DA6F,ALHRES02DEL01,clear sky,Drinks,scooter,38,4.7,25.453.436,81.833.167,25.463.436,81.843.167,25.41,43,0,1.91,15.98
Very Low,74C3,RANCHIRES04DEL01,mist,Snack,motorcycle,35,4.7,23.359.033,85.325.347,23.369.033,85.335.347,19.99,83,0,1.91,16.81
Very Low,8D3E,BANGRES03DEL01,haze,Buffet,scooter,22,5,12.979.166,77.640.709,12.989.166,77.650.709,22.98,72,0,1.79,1.19
Very Low,E0EF,KNPRES04DEL01,clear sky,Drinks,scooter,35,4.7,26.471.529,80.313.458,26.481.529,80.323.458,25.58,42,0,2.29,1.91
Very Low,9C2D,PUNERES18DEL01,clear sky,Drinks,motorcycle,21,4.9,18.593.481,73.785.901,18.603.481,73.795.901,22.67,49,0,1.57,17.53
Very Low,8D13,RANCHIRES15DEL01,mist,Snack,motorcycle,36,4.6,23.369.746,8.533.982,23.379.746,8.534.982,20.08,83,0,1.9,15.83
Very Low,45DC,CHENRES15DEL01,mist,Drinks,scooter,34,4.7,13.026.286,80.275.235,13.036.286,80.285.235,28.5,81,0,1.56,18.08
Very Low,9719,PUNERES14DEL01,clear sky,Snack,electric_scooter,25,4.9,18.516.216,73.842.527,18.526.216,73.852.527,22.81,49,0,2.75,14.75
Very Low,AE7F,MUMRES15DEL01,smoke,Buffet,motorcycle,28,4.9,19.176.269,72.836.721,19.186.269,72.846.721,27.91,57,0,2.43,17.95
Very Low,A913,HYDRES14DEL01,haze,Drinks,scooter,25,4.7,17.426.228,78.407.495,17.436.228,78.417.495,22.77,60,0,2.93,20.35
Very Low,3A69,MYSRES20DEL01,clear sky,Buffet,motorcycle,27,4.9,12.337.978,76.616.792,12.347.978,76.626.792,20.47,68,0,2.83,10.76
Very Low,D81B,DEHRES04DEL01,clear sky,Meal,scooter,27,5,30.340.722,78.060.221,30.350.722,78.070.221,17.44,76,0,2.04,9.25
Very Low,B226,HYDRES15DEL01,haze,Snack,motorcycle,29,4,1.745.971,78.368.855,1.746.971,78.378.855,22.73,60,0,2.15,12.73
Very Low,A956,INDORES06DEL01,haze,Meal,motorcycle,36,4.4,22.728.163,75.884.212,22.738.163,75.894.212,22.08,60,0,2.2,10.73
Very Low,6.00E+02,MUMRES01DEL01,smoke,Snack,scooter,22,4.8,1.912.663,72.829.976,1.913.663,72.839.976,27.92,57,0,2.05,19.68
Very Low,7B43,CHENRES11DEL01,mist,Snack,electric_scooter,23,4.6,13.064.181,80.236.442,13.074.181,80.246.442,28.28,81,0,4.23,17.63
Very Low,4DC0,PUNERES13DEL01,clear sky,Drinks,scooter,22,5,1.856.245,73.916.619,1.857.245,73.926.619,23.02,48,0,2.11,1.94
Very Low,13A0,JAPRES02DEL01,haze,Drinks,scooter,29,4.6,26.914.142,75.805.704,26.924.142,75.815.704,23.6,46,0,2.54,19.33
Very Low,88B8,RANCHIRES010DEL01,mist,Drinks,scooter,33,4.6,23.354.422,853.329,23.364.422,853.429,20.08,83,0,1.83,18.38
Very Low,7FFD,PUNERES17DEL01,clear sky,Buffet,motorcycle,23,4.9,18.530.963,73.828.972,18.540.963,73.838.972,22.35,50,0,2.37,12.03
Very Low,1C59,INDORES17DEL01,haze,Meal,motorcycle,21,4.8,22.761.226,75.887.522,22.771.226,75.897.522,22.16,60,0,2.44,96.33
Very Low,31F9,COIMBRES11DEL01,haze,Drinks,electric_scooter,24,4.8,11.001.753,76.986.241,11.011.753,76.996.241,25.97,73,0,2.76,20.18
Very Low,3A77,PUNERES09DEL01,clear sky,Buffet,motorcycle,29,4.8,18.536.562,73.896.485,18.546.562,73.906.485,23.1,49,0,2.41,11.56
Very Low,7C0E,CHENRES09DEL01,mist,Snack,motorcycle,21,4.4,13.044.694,8.026.147,13.054.694,8.027.147,28.37,81,0,2.29,17.78
Very Low,7672,COIMBRES010DEL02,haze,Drinks,motorcycle,36,4.6,11.003.008,7.697.544,11.023.008,7.699.544,25.92,73,0,3.7,19.78
Very Low,50CF,SURRES11DEL01,mist,Meal,motorcycle,26,4.6,21.157.735,72.768.778,21.167.735,72.778.778,24.98,73,0,2.41,1.16
Very Low,21F7,COIMBRES11DEL01,haze,Meal,motorcycle,23,3.5,11.001.753,76.986.241,11.011.753,76.996.241,25.97,73,0,2.76,11.16
Very Low,1EE1,SURRES01DEL01,mist,Buffet,motorcycle,29,4.2,21.186.438,72.794.115,21.196.438,72.804.115,24.95,73,0,2.22,1.24
Very Low,47EE,SURRES12DEL01,mist,Meal,motorcycle,32,4.3,21.183.434,72.814.492,21.193.434,72.824.492,24.91,73,0,2.2,11.83
Very Low,B380,SURRES06DEL01,mist,Buffet,scooter,24,4.8,21.185.047,7.280.859,21.195.047,7.281.859,24.99,73,0,1.85,11.45
Very Low,2FE7,HYDRES06DEL01,haze,Drinks,electric_scooter,22,4.7,17.455.894,78.375.467,17.465.894,78.385.467,22.81,60,0,2.53,17.48
Very Low,8.50E+03,SURRES010DEL01,mist,Snack,electric_scooter,32,4.8,2.117.106,72.789.292,2.118.106,72.799.292,24.94,73,0,1.68,13.11
Very Low,DF42,DEHRES05DEL01,clear sky,Meal,scooter,29,4.9,30.346.994,78.062.543,30.356.994,78.072.543,17.44,76,0,2.25,66.33
Very Low,2CA5,PUNERES12DEL01,clear sky,Drinks,scooter,24,4.5,18.520.016,73.830.547,18.530.016,73.840.547,22.35,50,0,2.89,18.38
Very Low,B3A,CHENRES18DEL01,mist,Drinks,scooter,38,4.8,12.981.615,80.231.598,12.991.615,80.241.598,28.53,81,0,2.61,21.21
